RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,Label_Classification
78,87,86,75,83,84,-10,C3
78,82,86,74,84,84,-10,C3
78,87,82,75,87,84,-10,C3
78,81,82,75,86,84,-10,C3
85,84,200,86,200,200,-10,D1
82,84,79,79,86,81,-10,D1
82,81,79,79,83,81,-10,D1
75,82,84,83,80,81,-10,D1
75,82,84,83,80,79,-10,D1
75,82,79,85,80,81,-10,D1
75,84,79,82,86,81,-10,D1
75,84,83,82,86,80,-10,D1
75,84,82,79,86,79,-10,D1
81,78,82,86,82,79,-10,D1
81,83,81,80,81,79,-10,D1
73,77,81,89,80,82,-10,D1
81,76,81,89,84,82,-10,D1
83,84,84,80,80,76,-10,D1
83,84,81,80,80,76,-10,D1
76,84,81,80,85,76,-10,D1
76,76,85,88,80,77,-10,D1
79,85,85,88,86,79,-10,D1
80,85,80,87,86,79,-10,D1
81,77,82,79,80,83,-10,D1
81,82,80,80,81,79,-10,D1
78,80,77,81,82,79,-10,D1
75,80,77,85,82,81,-10,D1
75,74,77,85,82,81,-10,D1
75,74,77,81,85,80,-10,D1
75,74,77,81,80,79,-10,D1
75,77,79,84,80,79,-10,D1
81,78,79,85,84,81,-10,D1
81,78,79,85,84,81,-10,D1
81,75,79,85,83,81,-10,D1
81,82,79,85,85,80,-10,D1
74,82,80,85,85,80,-10,D1
79,78,80,85,86,81,-10,D1
75,78,80,85,86,81,-10,D1
80,82,78,84,83,81,-10,D1
80,76,79,84,83,80,-10,D1
75,77,86,85,80,83,-10,D1
75,77,79,81,80,80,-10,D1
81,77,79,84,86,80,-10,D1
75,77,79,84,80,81,-10,D1
75,78,79,84,80,81,-10,D1
75,78,79,84,86,80,-10,D1
74,78,79,84,80,81,-10,D1
83,78,79,81,85,81,-10,D1
78,78,86,81,83,81,-10,D1
80,83,86,81,83,81,-10,D1
80,82,80,81,83,80,-10,D1
80,76,80,81,83,80,-10,D1
80,76,80,85,83,80,-10,D1
81,76,78,80,85,81,-10,D1
81,76,78,81,83,81,-10,D1
81,76,78,81,84,81,-10,D1
79,82,79,81,85,81,-10,D1
79,82,79,86,86,80,-10,D1
79,82,79,86,86,80,-10,D1
79,82,86,86,86,80,-10,D1
75,76,85,86,80,80,-10,D1
75,76,85,81,83,80,-10,D1
75,77,79,81,83,79,-10,D1
76,77,79,80,80,79,-10,D1
76,82,85,85,80,80,-10,D1
78,82,77,80,80,80,-10,D1
78,82,86,80,80,80,-10,D1
78,76,85,80,81,80,-10,D1
78,76,78,85,80,80,-10,D1
75,76,78,86,80,80,-10,D1
75,76,78,85,85,80,-10,D1
75,76,78,85,85,81,-10,D1
75,83,78,80,80,81,-10,D1
77,77,79,80,80,81,-10,D1
75,77,80,80,85,80,-10,D1
75,76,86,85,85,80,-10,D1
75,76,79,84,85,80,-10,D1
82,78,78,84,85,80,-10,D1
80,76,78,84,84,80,-10,D1
80,76,79,84,84,80,-10,D1
77,76,79,84,80,81,-10,D1
75,78,86,85,83,81,-10,D1
75,78,79,85,80,81,-10,D1
75,82,79,86,85,80,-10,D1
81,76,78,86,85,80,-10,D1
81,82,79,86,85,80,-10,D1
76,82,80,85,85,80,-10,D1
82,82,80,85,83,80,-10,D1
74,78,79,85,80,81,-10,D1
83,78,85,80,80,81,-10,D1
83,78,85,80,80,80,-10,D1
81,78,78,84,80,79,-10,D1
81,82,79,80,80,80,-10,D1
85,82,85,80,80,80,-10,D1
85,76,85,85,80,80,-10,D1
76,76,85,85,80,81,-10,D1
75,76,79,86,80,81,-10,D1
75,76,79,85,80,81,-10,D1
75,76,79,85,80,81,-10,D1
76,76,85,80,83,80,-10,D1
75,82,78,80,83,79,-10,D1
75,82,78,80,83,81,-10,D1
83,82,80,85,83,81,-10,D1
83,82,84,85,84,79,-10,D1
76,82,79,81,84,79,-10,D1
76,76,79,81,84,79,-10,D1
81,82,78,81,84,79,-10,D1
77,82,86,84,85,79,-10,D1
78,82,86,84,85,80,-10,D1
78,82,79,86,83,80,-10,D1
83,78,79,81,83,80,-10,D1
76,78,88,81,83,80,-10,D1
78,76,88,81,83,80,-10,D1
75,76,79,81,83,80,-10,D1
75,76,79,81,80,81,-10,D1
75,76,79,81,84,81,-10,D1
80,82,79,81,83,79,-10,D1
80,77,79,85,83,79,-10,D1
74,77,79,85,83,79,-10,D1
74,77,79,81,83,79,-10,D1
74,77,78,81,80,80,-10,D1
74,76,78,85,80,80,-10,D1
74,77,85,87,80,80,-10,D1
74,77,80,85,83,80,-10,D1
75,77,78,85,85,80,-10,D1
75,75,78,85,85,79,-10,D1
81,82,79,84,85,79,-10,D1
82,82,79,84,83,79,-10,D1
82,82,84,85,83,79,-10,D1
82,82,79,85,86,79,-10,D1
76,76,85,80,80,81,-10,D1
76,82,78,85,80,81,-10,D1
81,78,79,81,80,79,-10,D1
79,78,79,81,83,80,-10,D1
79,78,86,81,80,80,-10,D1
86,78,87,84,80,79,-10,D1
81,75,80,85,86,80,-10,D1
81,77,79,85,86,80,-10,D1
77,81,78,85,79,80,-10,D1
76,76,79,85,79,80,-10,D1
76,76,80,85,86,80,-10,D1
75,76,80,80,80,81,-10,D1
75,82,80,85,87,79,-10,D1
75,82,80,85,80,79,-10,D1
75,76,78,85,80,79,-10,D1
75,77,79,85,79,80,-10,D1
77,82,79,85,79,80,-10,D1
76,82,85,84,84,80,-10,D1
76,83,85,84,80,81,-10,D1
76,83,79,84,83,81,-10,D1
76,83,79,84,83,80,-10,D1
76,82,78,83,83,80,-10,D1
76,82,78,83,83,80,-10,D1
76,76,78,85,84,81,-10,D1
76,76,78,85,83,79,-10,D1
80,76,78,81,80,80,-10,D1
80,76,88,85,85,78,-10,D1
80,76,88,85,85,80,-10,D1
80,76,88,85,80,80,-10,D1
75,76,78,85,80,81,-10,D1
75,82,79,85,86,79,-10,D1
74,82,80,86,86,81,-10,D1
74,82,79,86,86,81,-10,D1
84,83,80,86,80,81,-10,D1
84,78,80,85,80,81,-10,D1
75,78,78,85,84,80,-10,D1
78,82,86,85,86,80,-10,D1
75,82,86,85,83,80,-10,D1
75,77,79,81,83,80,-10,D1
74,77,78,81,79,80,-10,D1
75,78,78,87,79,80,-10,D1
75,82,78,87,80,80,-10,D1
75,82,79,87,80,81,-10,D1
80,82,79,87,83,80,-10,D1
80,76,79,86,83,80,-10,D1
80,76,79,86,83,80,-10,D1
81,76,78,85,83,79,-10,D1
80,76,84,86,80,81,-10,D1
74,76,84,85,80,80,-10,D1
81,76,85,85,83,80,-10,D1
80,76,79,85,83,81,-10,D1
80,76,80,86,83,79,-10,D1
80,76,78,86,80,79,-10,D1
80,77,79,85,80,79,-10,D1
80,77,84,85,80,80,-10,D1
80,78,78,85,80,80,-10,D1
80,76,78,81,80,79,-10,D1
80,78,80,81,84,80,-10,D1
80,78,79,86,84,80,-10,D1
80,76,86,86,80,80,-10,D1
82,79,78,80,80,81,-10,D1
82,77,78,85,80,80,-10,D1
75,76,84,85,85,80,-10,D1
75,76,84,82,83,80,-10,D1
75,76,87,85,83,80,-10,D1
78,78,81,85,84,80,-10,D1
78,78,81,85,84,80,-10,D1
78,77,77,85,81,82,-10,D1
80,83,87,86,84,80,-10,D1
80,83,79,86,81,80,-10,D1
80,83,79,86,79,80,-10,D1
80,83,80,86,79,78,-10,D1
80,83,79,85,80,78,-10,D1
78,82,79,85,80,79,-10,D1
78,75,79,85,80,79,-10,D1
80,80,85,80,81,79,-10,D1
80,83,79,85,81,79,-10,D1
82,76,80,81,80,79,-10,D1
74,82,80,80,80,79,-10,D1
84,82,79,80,81,79,-10,D1
79,82,79,85,81,81,-10,D1
84,81,79,85,81,81,-10,D1
76,81,79,85,81,81,-10,D1
76,81,78,85,81,79,-10,D1
80,81,86,83,85,79,-10,D1
80,81,86,80,83,79,-10,D1
74,82,79,80,80,79,-10,D1
77,78,79,84,80,82,-10,D1
77,78,78,84,80,80,-10,D1
77,78,85,86,80,80,-10,D1
77,78,85,81,80,80,-10,D1
75,78,80,81,86,78,-10,D1
75,78,85,86,83,80,-10,D1
80,78,84,81,83,80,-10,D1
81,78,85,85,83,80,-10,D1
82,78,79,85,83,81,-10,D1
82,82,80,85,83,81,-10,D1
82,82,80,85,84,81,-10,D1
80,82,80,85,84,81,-10,D1
74,76,85,81,83,79,-10,D1
74,76,80,85,83,80,-10,D1
74,76,80,80,83,80,-10,D1
77,76,78,80,83,79,-10,D1
77,77,86,80,80,81,-10,D1
77,75,86,85,80,81,-10,D1
74,75,79,84,80,81,-10,D1
83,77,78,84,85,80,-10,D1
83,76,78,84,85,80,-10,D1
83,76,78,86,85,80,-10,D1
83,76,80,86,85,82,-10,D1
83,78,85,85,83,78,-10,D1
84,78,85,86,83,78,-10,D1
84,78,85,81,83,79,-10,D1
84,75,84,81,83,79,-10,D1
84,79,84,84,79,81,-10,D1
81,81,84,80,79,81,-10,D1
75,81,84,80,83,83,-10,D1
75,83,84,80,83,81,-10,D1
81,83,79,82,83,81,-10,D1
82,83,84,82,84,80,-10,D1
82,75,79,82,84,78,-10,D1
78,75,89,87,84,78,-10,D1
82,81,89,80,84,78,-10,D1
82,81,78,85,84,80,-10,D1
82,78,79,85,84,81,-10,D1
82,78,79,85,84,78,-10,D1
82,82,84,84,80,80,-10,D1
84,82,79,80,80,80,-10,D1
80,82,87,84,80,80,-10,D1
75,82,87,84,84,80,-10,D1
75,82,79,84,83,81,-10,D1
75,82,79,84,84,80,-10,D1
87,82,85,85,83,81,-10,D1
76,76,85,83,83,80,-10,D1
76,77,85,84,83,80,-10,D1
82,77,79,85,83,80,-10,D1
82,77,79,84,83,80,-10,D1
82,82,79,84,83,80,-10,D1
82,76,79,84,80,78,-10,D1
82,76,79,85,80,78,-10,D1
82,76,79,85,82,78,-10,D1
82,76,79,81,82,80,-10,D1
82,76,79,81,80,79,-10,D1
82,76,79,84,80,79,-10,D1
82,78,79,84,84,82,-10,D1
82,77,79,84,84,82,-10,D1
82,77,79,81,87,82,-10,D1
78,77,89,81,85,81,-10,D1
74,74,90,81,86,81,-10,D1
74,74,90,85,86,81,-10,D1
80,74,79,86,86,82,-10,D1
74,83,79,84,85,80,-10,D1
82,79,81,79,80,80,-10,D1
82,79,81,86,81,78,-10,D1
80,78,82,86,81,81,-10,D1
80,74,83,85,85,78,-10,D1
80,74,83,85,81,79,-10,D1
80,77,82,85,82,87,-10,D1
77,77,82,85,85,87,-10,D1
75,80,78,87,82,91,-10,D1
80,80,78,81,82,80,-10,D1
77,77,81,81,86,81,-10,D1
77,76,84,81,83,82,-10,D1
76,76,86,85,81,82,-10,D1
83,76,86,85,81,82,-10,D1
83,76,84,85,80,81,-10,D1
83,76,82,85,80,81,-10,D1
83,82,82,81,83,76,-10,D1
83,78,82,81,81,76,-10,D1
83,78,79,81,81,81,-10,D1
77,78,79,84,81,81,-10,D1
77,83,79,84,81,80,-10,D1
79,80,79,84,80,82,-10,D1
80,80,84,80,82,82,-10,D1
80,82,80,85,85,81,-10,D1
78,82,78,85,85,81,-10,D1
78,82,78,85,84,83,-10,D1
78,85,78,84,84,81,-10,D1
80,85,79,81,83,81,-10,D1
80,78,89,81,83,81,-10,D1
85,83,85,83,80,81,-10,D1
77,82,86,83,80,80,-10,D1
77,82,86,86,80,80,-10,D1
77,76,79,86,81,81,-10,D1
80,76,79,86,81,79,-10,D1
80,76,79,80,85,79,-10,D1
78,78,79,85,80,81,-10,D1
74,78,79,85,84,82,-10,D1
74,77,79,85,84,80,-10,D1
74,77,79,85,84,80,-10,D1
74,82,79,86,84,80,-10,D1
74,77,79,86,81,80,-10,D1
75,77,79,80,84,80,-10,D1
75,77,79,85,81,79,-10,D1
80,77,78,84,83,80,-10,D1
80,77,78,86,81,80,-10,D1
80,78,79,83,80,80,-10,D1
75,78,89,85,83,80,-10,D1
75,82,78,84,83,80,-10,D1
75,76,78,84,83,80,-10,D1
86,75,79,84,83,82,-10,D1
78,77,79,84,83,81,-10,D1
82,77,86,84,81,79,-10,D1
82,77,79,84,86,80,-10,D1
82,76,78,84,86,80,-10,D1
82,76,80,80,81,80,-10,D1
74,77,78,80,81,82,-10,D1
81,77,85,80,85,82,-10,D1
81,77,80,80,80,79,-10,D1
81,79,79,80,81,82,-10,D1
79,77,79,85,81,78,-10,D1
75,77,79,85,83,80,-10,D1
75,77,77,85,81,80,-10,D1
75,77,86,85,86,80,-10,D1
74,76,86,85,85,81,-10,D1
80,76,79,86,79,80,-10,D1
79,77,79,86,85,79,-10,D1
79,77,87,81,85,79,-10,D1
76,79,87,81,84,80,-10,D1
76,83,87,84,80,79,-10,D1
76,83,79,83,85,79,-10,D1
76,82,78,83,80,79,-10,D1
76,82,85,85,83,79,-10,D1
82,76,86,85,83,81,-10,D1
82,77,86,85,84,80,-10,D1
81,77,78,85,81,81,-10,D1
74,82,78,85,84,81,-10,D1
74,82,85,86,84,80,-10,D1
79,76,79,80,84,80,-10,D1
79,78,78,86,84,79,-10,D1
81,76,78,86,81,79,-10,D1
81,76,80,85,85,79,-10,D1
75,76,80,85,85,79,-10,D1
74,78,78,81,85,79,-10,D1
82,76,78,85,80,81,-10,D1
80,82,79,85,84,80,-10,D1
75,82,79,85,80,80,-10,D1
79,76,79,85,84,79,-10,D1
75,76,79,85,80,79,-10,D1
75,78,79,85,83,80,-10,D1
75,75,85,84,80,80,-10,D1
75,75,85,84,83,80,-10,D1
75,75,77,84,85,80,-10,D1
75,84,76,82,84,81,-10,D1
82,84,76,82,84,81,-10,D1
78,77,82,200,80,200,-10,D2
78,77,82,81,78,200,-10,D2
76,77,81,79,90,83,-10,D2
78,76,78,80,90,83,-10,D2
75,76,78,79,79,85,-10,D2
76,76,78,86,79,81,-10,D2
75,76,82,86,79,83,-10,D2
78,76,81,86,85,79,-10,D2
78,76,81,86,85,81,-10,D2
72,80,82,79,78,81,-10,D2
79,76,82,79,84,78,-10,D2
80,76,83,81,84,80,-10,D2
80,76,79,81,86,79,-10,D2
80,76,79,87,86,79,-10,D2
72,79,79,87,86,79,-10,D2
72,79,85,80,86,83,-10,D2
72,76,82,80,85,83,-10,D2
72,80,84,80,87,78,-10,D2
73,76,83,80,78,78,-10,D2
73,76,83,83,80,80,-10,D2
72,76,80,83,80,80,-10,D2
72,76,81,83,78,80,-10,D2
73,76,81,83,78,80,-10,D2
79,77,81,81,91,80,-10,D2
82,77,81,79,80,80,-10,D2
82,76,85,88,86,80,-10,D2
82,78,85,88,86,82,-10,D2
71,78,81,86,79,82,-10,D2
72,79,81,80,79,82,-10,D2
72,79,81,80,79,81,-10,D2
72,79,81,80,90,82,-10,D2
72,78,81,79,86,82,-10,D2
80,76,81,85,86,83,-10,D2
80,76,83,85,79,83,-10,D2
79,83,83,79,79,80,-10,D2
79,83,80,79,90,81,-10,D2
76,83,80,89,86,81,-10,D2
80,76,80,89,80,81,-10,D2
80,76,80,89,80,83,-10,D2
79,77,80,89,79,80,-10,D2
77,77,83,80,79,82,-10,D2
77,77,83,80,79,82,-10,D2
77,80,83,88,79,82,-10,D2
77,80,83,88,79,82,-10,D2
77,80,83,88,79,82,-10,D2
81,80,81,88,89,79,-10,D2
81,80,81,87,86,79,-10,D2
81,80,84,87,91,79,-10,D2
73,80,86,81,79,82,-10,D2
73,80,86,79,79,82,-10,D2
73,76,86,87,80,79,-10,D2
80,77,84,87,80,83,-10,D2
83,76,79,87,80,83,-10,D2
75,76,79,87,85,81,-10,D2
75,77,79,86,85,81,-10,D2
79,77,84,86,85,82,-10,D2
79,77,84,86,80,82,-10,D2
79,79,84,88,80,82,-10,D2
76,79,84,88,83,80,-10,D2
72,79,86,80,90,80,-10,D2
72,84,86,80,79,80,-10,D2
72,83,85,79,79,80,-10,D2
78,78,85,80,89,80,-10,D2
78,78,81,80,79,80,-10,D2
78,78,81,80,79,83,-10,D2
76,76,85,79,87,83,-10,D2
80,76,85,79,87,84,-10,D2
75,76,83,79,79,81,-10,D2
73,76,80,79,85,80,-10,D2
73,76,80,88,85,80,-10,D2
79,78,80,88,91,83,-10,D2
74,78,80,88,92,84,-10,D2
74,76,80,88,90,86,-10,D2
74,81,80,88,90,83,-10,D2
74,78,80,85,90,78,-10,D2
74,78,80,85,80,78,-10,D2
74,79,80,85,83,78,-10,D2
74,79,86,88,83,78,-10,D2
80,79,86,88,79,85,-10,D2
80,79,83,89,88,85,-10,D2
80,80,84,81,88,85,-10,D2
80,79,84,81,87,85,-10,D2
79,76,84,81,79,78,-10,D2
79,76,81,80,79,78,-10,D2
79,76,81,87,79,78,-10,D2
79,80,81,82,79,79,-10,D2
75,80,81,82,79,79,-10,D2
81,77,79,86,86,82,-10,D2
81,77,79,79,84,81,-10,D2
81,79,79,79,84,81,-10,D2
81,75,84,80,84,79,-10,D2
81,79,84,80,86,84,-10,D2
81,79,84,85,84,82,-10,D2
81,77,80,80,84,82,-10,D2
76,76,80,80,79,81,-10,D2
76,75,80,87,85,81,-10,D2
76,76,84,87,86,83,-10,D2
71,76,84,87,86,80,-10,D2
71,75,84,87,86,80,-10,D2
71,75,84,86,85,80,-10,D2
74,75,85,79,91,79,-10,D2
75,75,83,79,91,79,-10,D2
79,79,83,79,85,79,-10,D2
70,76,81,79,79,79,-10,D2
74,76,81,80,79,82,-10,D2
80,75,81,80,88,80,-10,D2
75,78,81,87,85,80,-10,D2
82,81,80,85,85,77,-10,D2
82,84,90,85,92,77,-10,D2
82,81,81,85,78,80,-10,D2
74,81,83,85,78,80,-10,D2
74,80,80,85,88,80,-10,D2
82,77,84,80,79,80,-10,D2
82,77,82,83,83,80,-10,D2
82,77,81,83,83,80,-10,D2
80,77,81,83,85,83,-10,D2
76,77,82,79,87,83,-10,D2
81,79,82,79,89,85,-10,D2
80,76,82,79,80,79,-10,D2
80,76,81,78,87,83,-10,D2
84,78,83,80,90,83,-10,D2
84,77,83,80,79,83,-10,D2
85,77,83,84,79,78,-10,D2
85,77,84,85,79,78,-10,D2
72,75,83,85,84,78,-10,D2
72,75,78,87,85,82,-10,D2
72,75,78,87,86,83,-10,D2
72,83,84,87,79,83,-10,D2
76,77,80,87,79,79,-10,D2
76,80,81,87,79,83,-10,D2
80,80,83,87,92,83,-10,D2
74,77,83,79,79,83,-10,D2
74,76,85,79,79,83,-10,D2
74,76,85,79,79,84,-10,D2
79,76,81,88,79,84,-10,D2
79,79,81,88,79,83,-10,D2
81,77,81,88,85,83,-10,D2
81,83,80,80,85,80,-10,D2
81,78,83,80,87,80,-10,D2
81,82,83,80,80,81,-10,D2
81,82,81,80,80,81,-10,D2
81,82,81,80,86,81,-10,D2
73,77,83,80,87,79,-10,D2
73,77,86,80,87,83,-10,D2
81,77,85,80,88,79,-10,D2
73,77,81,80,88,79,-10,D2
73,77,81,86,79,79,-10,D2
80,77,81,80,79,81,-10,D2
80,77,86,80,86,84,-10,D2
80,77,85,87,86,80,-10,D2
80,79,87,86,79,80,-10,D2
80,76,85,86,79,82,-10,D2
80,76,80,86,89,79,-10,D2
72,76,84,80,89,80,-10,D2
72,76,85,87,90,80,-10,D2
73,77,84,87,79,80,-10,D2
73,76,84,87,79,80,-10,D2
73,76,85,87,79,80,-10,D2
73,76,87,80,91,80,-10,D2
80,76,87,85,79,81,-10,D2
80,76,85,85,79,82,-10,D2
78,76,87,79,79,81,-10,D2
83,76,84,79,79,81,-10,D2
83,78,86,86,85,81,-10,D2
81,77,85,87,85,81,-10,D2
73,77,87,80,91,81,-10,D2
73,77,85,80,79,82,-10,D2
73,76,85,80,79,81,-10,D2
76,76,80,87,80,81,-10,D2
73,76,80,87,80,81,-10,D2
79,76,81,80,80,80,-10,D2
76,76,81,80,79,80,-10,D2
76,77,81,80,86,84,-10,D2
71,77,80,80,86,83,-10,D2
73,76,85,86,87,83,-10,D2
80,76,85,81,87,81,-10,D2
74,79,85,87,79,81,-10,D2
74,79,84,87,86,81,-10,D2
74,76,84,87,88,81,-10,D2
78,84,84,80,88,80,-10,D2
80,80,84,80,79,81,-10,D2
73,76,85,80,86,81,-10,D2
73,77,85,80,86,82,-10,D2
76,79,81,80,79,84,-10,D2
76,79,84,80,91,84,-10,D2
80,79,81,87,79,84,-10,D2
79,79,86,87,79,81,-10,D2
73,79,86,87,81,83,-10,D2
73,76,81,80,80,83,-10,D2
72,76,81,80,86,84,-10,D2
72,76,80,80,86,84,-10,D2
72,76,84,86,84,82,-10,D2
73,76,84,87,85,82,-10,D2
74,76,85,88,85,82,-10,D2
73,76,81,88,90,82,-10,D2
73,76,81,88,90,84,-10,D2
76,76,80,88,80,85,-10,D2
76,79,85,88,80,79,-10,D2
76,79,80,88,80,79,-10,D2
77,80,84,88,79,82,-10,D2
81,80,86,88,79,82,-10,D2
80,76,86,87,86,82,-10,D2
75,79,80,87,79,78,-10,D2
74,77,79,87,86,78,-10,D2
79,81,83,84,83,78,-10,D2
79,81,83,78,83,78,-10,D2
84,76,83,78,83,78,-10,D2
84,76,83,78,80,78,-10,D2
84,76,83,78,79,81,-10,D2
84,76,83,78,79,81,-10,D2
70,76,80,88,79,81,-10,D2
80,76,80,88,90,81,-10,D2
82,76,81,80,85,81,-10,D2
82,74,81,90,89,79,-10,D2
84,82,81,90,92,79,-10,D2
80,82,81,88,92,81,-10,D2
74,79,85,88,80,82,-10,D2
74,80,85,81,80,82,-10,D2
80,79,83,81,80,82,-10,D2
79,76,83,88,79,80,-10,D2
77,76,83,80,79,83,-10,D2
77,76,85,88,79,83,-10,D2
73,76,85,86,79,83,-10,D2
73,76,85,79,79,83,-10,D2
73,77,81,79,79,84,-10,D2
70,80,85,80,79,84,-10,D2
78,80,85,80,85,84,-10,D2
81,76,85,85,81,84,-10,D2
73,77,85,85,81,84,-10,D2
79,77,85,79,81,84,-10,D2
82,77,80,79,79,84,-10,D2
73,82,84,79,79,84,-10,D2
75,81,81,79,80,81,-10,D2
75,76,81,81,85,80,-10,D2
73,81,81,81,79,79,-10,D2
73,78,85,80,88,83,-10,D2
76,76,83,80,80,83,-10,D2
76,79,80,80,80,83,-10,D2
82,82,80,86,80,83,-10,D2
83,82,81,86,80,82,-10,D2
83,75,82,81,87,82,-10,D2
76,75,84,88,87,80,-10,D2
73,77,81,80,87,80,-10,D2
74,76,86,85,79,81,-10,D2
80,76,81,85,86,84,-10,D2
81,77,85,85,90,84,-10,D2
81,79,85,85,90,80,-10,D2
77,76,84,79,80,80,-10,D2
73,76,85,79,80,80,-10,D2
81,76,85,87,80,84,-10,D2
79,77,85,88,86,84,-10,D2
80,77,85,88,86,83,-10,D2
72,77,84,88,80,83,-10,D2
72,80,84,88,85,83,-10,D2
73,80,85,81,80,78,-10,D2
79,79,85,88,94,78,-10,D2
79,79,84,79,94,79,-10,D2
79,79,84,79,87,79,-10,D2
79,79,85,79,79,79,-10,D2
75,79,85,80,82,88,-10,D2
76,76,87,80,82,82,-10,D2
79,76,87,80,82,82,-10,D2
77,77,82,87,84,83,-10,D2
77,77,82,87,87,83,-10,D2
79,77,85,87,79,84,-10,D2
79,77,87,80,85,81,-10,D2
79,76,82,86,78,81,-10,D2
75,75,83,86,78,79,-10,D2
80,76,83,80,78,79,-10,D2
80,77,83,80,88,79,-10,D2
72,76,86,80,87,80,-10,D2
76,76,80,80,87,80,-10,D2
76,77,80,80,87,83,-10,D2
80,76,84,79,80,83,-10,D2
80,77,84,80,80,83,-10,D2
72,77,85,86,80,84,-10,D2
72,76,85,86,80,84,-10,D2
72,76,80,86,80,84,-10,D2
73,76,84,80,88,83,-10,D2
73,76,80,84,90,83,-10,D2
73,76,80,86,88,83,-10,D2
73,76,83,86,88,83,-10,D2
81,76,83,86,90,85,-10,D2
81,80,80,86,79,84,-10,D2
81,76,85,86,79,84,-10,D2
81,77,83,86,89,83,-10,D2
73,76,80,89,89,79,-10,D2
81,76,80,89,86,79,-10,D2
80,77,80,89,80,85,-10,D2
80,77,80,89,79,85,-10,D2
78,77,83,87,88,85,-10,D2
78,77,84,86,88,85,-10,D2
79,77,84,80,80,85,-10,D2
79,77,86,85,80,81,-10,D2
79,76,86,86,89,85,-10,D2
79,79,80,86,89,81,-10,D2
79,76,80,86,91,81,-10,D2
72,76,86,80,91,81,-10,D2
74,76,80,88,91,81,-10,D2
74,77,87,88,91,80,-10,D2
74,77,80,79,87,80,-10,D2
85,76,82,85,88,80,-10,D2
83,76,82,79,86,80,-10,D2
83,76,81,79,79,80,-10,D2
73,76,80,79,91,80,-10,D2
73,77,86,79,88,78,-10,D2
84,77,82,79,80,78,-10,D2
84,78,79,79,80,80,-10,D2
72,78,83,79,80,81,-10,D2
81,78,86,79,79,81,-10,D2
72,76,79,79,86,81,-10,D2
76,75,79,79,86,81,-10,D2
76,76,79,79,86,81,-10,D2
77,76,80,79,78,81,-10,D2
81,76,81,90,78,80,-10,D2
79,82,85,90,78,80,-10,D2
79,78,85,90,80,79,-10,D2
82,81,80,90,80,79,-10,D2
82,80,83,90,81,79,-10,D2
82,76,85,90,81,79,-10,D2
81,76,80,79,81,83,-10,D2
76,76,85,87,87,83,-10,D2
73,76,83,87,90,82,-10,D2
79,76,83,87,87,82,-10,D2
79,81,83,87,79,82,-10,D2
84,79,80,87,79,82,-10,D2
84,81,85,85,79,82,-10,D2
72,76,83,79,85,81,-10,D2
74,77,84,79,85,81,-10,D2
72,74,80,79,91,79,-10,D2
72,79,80,88,91,84,-10,D2
80,76,80,88,91,84,-10,D2
76,76,84,88,86,79,-10,D2
76,76,84,80,86,79,-10,D2
72,76,84,87,91,80,-10,D2
72,79,85,85,91,80,-10,D2
80,76,81,80,79,80,-10,D2
80,76,81,85,79,83,-10,D2
79,79,81,85,80,83,-10,D2
71,79,87,79,80,80,-10,D2
70,79,84,87,79,80,-10,D2
70,76,80,79,78,81,-10,D2
81,76,80,85,85,81,-10,D2
84,87,84,85,85,83,-10,D2
84,87,80,85,86,82,-10,D2
78,87,80,80,88,82,-10,D2
78,83,80,82,88,82,-10,D2
78,76,80,82,79,83,-10,D2
70,76,85,82,88,83,-10,D2
70,76,81,82,88,83,-10,D2
70,80,82,85,79,80,-10,D2
72,80,79,79,86,81,-10,D2
80,80,85,79,86,81,-10,D2
71,80,83,79,79,81,-10,D2
71,80,84,87,87,81,-10,D2
73,80,82,86,87,81,-10,D2
74,77,82,80,87,81,-10,D2
74,77,82,80,85,83,-10,D2
74,75,86,80,85,79,-10,D2
79,75,80,84,79,79,-10,D2
85,75,82,87,83,79,-10,D2
85,75,88,82,83,79,-10,D2
78,77,84,86,83,79,-10,D2
74,77,84,86,83,89,-10,D2
72,81,200,84,88,200,-10,D3
72,78,82,84,88,84,-10,D3
76,78,84,87,86,86,-10,D3
76,77,83,87,86,83,-10,D3
73,88,83,87,85,89,-10,D3
75,78,83,83,85,89,-10,D3
77,87,84,83,85,87,-10,D3
79,80,84,85,80,87,-10,D3
73,86,77,85,80,84,-10,D3
73,86,77,86,87,89,-10,D3
75,78,77,86,80,85,-10,D3
73,81,77,86,81,85,-10,D3
76,81,84,86,80,85,-10,D3
77,78,78,86,88,85,-10,D3
77,77,78,86,83,85,-10,D3
73,88,78,86,83,85,-10,D3
75,86,78,82,79,86,-10,D3
75,86,84,82,85,90,-10,D3
72,80,82,83,85,90,-10,D3
72,81,82,82,85,85,-10,D3
72,81,84,82,87,85,-10,D3
72,80,79,83,80,88,-10,D3
72,80,79,83,80,87,-10,D3
72,87,81,83,80,85,-10,D3
72,87,83,83,86,85,-10,D3
71,80,81,88,87,85,-10,D3
75,80,81,88,87,85,-10,D3
75,81,83,86,87,85,-10,D3
74,87,83,88,87,88,-10,D3
74,86,82,82,87,90,-10,D3
71,81,82,82,81,90,-10,D3
75,78,83,82,81,86,-10,D3
73,78,83,83,87,86,-10,D3
72,78,83,82,86,86,-10,D3
72,86,79,82,86,86,-10,D3
73,81,79,89,87,84,-10,D3
