RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,xRegression,yRegression
62,79,84,82,85,83,-6,9.75,0.75
62,80,84,90,85,83,-6,9.75,0.75
64,80,78,82,85,82,-6,9.75,0.75
64,79,78,82,84,82,-6,9.75,0.75
60,79,78,83,85,83,-6,9.75,0.75
60,86,77,83,90,83,-6,9.75,0.75
60,85,77,83,92,83,-6,9.75,0.75
61,79,81,89,92,83,-6,9.75,0.75
65,86,84,82,85,78,-6,9.75,0.75
63,86,85,82,85,78,-6,9.75,0.75
59,79,85,83,85,78,-6,9.75,0.75
64,80,85,82,85,80,-6,9.75,0.75
61,79,82,82,91,77,-6,9.75,0.75
61,79,83,82,91,84,-6,9.75,0.75
65,85,78,82,91,76,-6,9.75,0.75
59,85,84,90,84,76,-6,9.75,0.75
59,79,85,82,84,80,-6,9.75,0.75
61,87,78,82,83,80,-6,9.75,0.75
65,85,84,82,83,84,-6,9.75,0.75
64,78,84,82,83,77,-6,9.75,0.75
61,78,77,82,83,84,-6,9.75,0.75
65,78,77,89,85,84,-6,9.75,0.75
65,85,83,89,83,76,-6,9.75,0.75
65,85,78,89,83,76,-6,9.75,0.75
65,80,79,83,83,76,-6,9.75,0.75
61,80,85,83,85,76,-6,9.75,0.75
65,80,81,82,85,76,-6,9.75,0.75
64,87,85,83,86,77,-6,9.75,0.75
64,88,82,83,84,82,-6,9.75,0.75
64,86,82,83,84,77,-6,9.75,0.75
59,79,79,82,83,82,-6,9.75,0.75
64,79,79,81,82,80,-6,9.75,0.75
60,79,82,82,82,80,-6,9.75,0.75
60,80,82,82,82,76,-6,9.75,0.75
61,80,82,82,82,76,-6,9.75,0.75
65,80,84,82,83,76,-6,9.75,0.75
65,86,77,84,83,77,-6,9.75,0.75
60,81,78,84,83,77,-6,9.75,0.75
65,200,200,200,88,78,-6,9.75,2.25
69,77,82,86,88,78,-6,9.75,2.25
69,73,77,86,88,79,-6,9.75,2.25
69,73,77,90,88,76,-6,9.75,2.25
69,73,88,90,79,80,-6,9.75,2.25
68,78,88,85,82,80,-6,9.75,2.25
70,77,81,85,82,77,-6,9.75,2.25
70,77,78,90,82,77,-6,9.75,2.25
64,77,77,89,81,80,-6,9.75,2.25
66,80,81,83,81,80,-6,9.75,2.25
68,71,79,84,78,82,-6,9.75,2.25
68,78,89,84,88,82,-6,9.75,2.25
67,83,88,84,88,78,-6,9.75,2.25
67,74,78,86,92,78,-6,9.75,2.25
69,78,78,86,92,80,-6,9.75,2.25
67,79,77,85,80,80,-6,9.75,2.25
67,74,80,85,80,80,-6,9.75,2.25
67,77,80,87,87,80,-6,9.75,2.25
67,78,78,87,87,76,-6,9.75,2.25
65,75,91,85,79,75,-6,9.75,2.25
67,77,89,85,79,82,-6,9.75,2.25
67,73,79,85,79,82,-6,9.75,2.25
67,73,79,82,79,79,-6,9.75,2.25
68,73,79,82,79,76,-6,9.75,2.25
68,74,75,82,79,76,-6,9.75,2.25
68,74,75,85,87,77,-6,9.75,2.25
68,80,84,85,81,77,-6,9.75,2.25
73,74,84,85,79,77,-6,9.75,2.25
73,85,80,88,81,78,-6,9.75,2.25
73,73,80,88,81,78,-6,9.75,2.25
65,73,79,88,79,78,-6,9.75,2.25
68,79,86,88,79,79,-6,9.75,2.25
68,79,86,87,87,77,-6,9.75,2.25
65,79,86,88,91,77,-6,9.75,2.25
66,73,86,88,80,79,-6,9.75,2.25
66,77,78,82,80,76,-6,9.75,2.25
66,73,78,82,80,82,-6,9.75,2.25
66,79,78,87,80,80,-6,9.75,2.25
68,79,78,87,80,80,-6,9.75,2.25
69,77,80,81,88,78,-6,9.75,2.25
69,77,80,90,79,81,-6,9.75,2.25
69,80,88,82,86,77,-6,9.75,2.25
64,78,77,82,89,77,-6,9.75,2.25
69,74,79,81,79,78,-6,9.75,2.25
68,74,79,83,79,75,-6,9.75,2.25
69,81,76,84,79,75,-6,9.75,2.25
66,79,79,81,89,75,-6,9.75,2.25
65,79,79,81,89,75,-6,9.75,2.25
65,79,81,87,79,76,-6,9.75,2.25
65,79,81,87,79,76,-6,9.75,2.25
66,77,87,82,79,79,-6,9.75,2.25
68,80,79,82,79,76,-6,9.75,2.25
67,73,79,82,79,76,-6,9.75,2.25
70,73,80,86,79,78,-6,9.75,2.25
68,78,80,87,79,78,-6,9.75,2.25
68,78,80,87,79,78,-6,9.75,2.25
68,78,77,87,79,76,-6,9.75,2.25
66,79,77,87,79,76,-6,9.75,2.25
68,73,78,86,80,79,-6,9.75,2.25
68,78,78,86,91,79,-6,9.75,2.25
68,78,78,86,79,80,-6,9.75,2.25
67,79,79,81,79,80,-6,9.75,2.25
67,80,80,81,79,79,-6,9.75,2.25
67,73,78,81,79,79,-6,9.75,2.25
67,79,81,87,90,81,-6,9.75,2.25
69,73,79,86,80,79,-6,9.75,2.25
68,79,80,82,80,81,-6,9.75,2.25
68,73,79,82,80,81,-6,9.75,2.25
68,80,79,85,92,75,-6,9.75,2.25
68,79,79,83,92,75,-6,9.75,2.25
69,79,80,83,92,75,-6,9.75,2.25
69,79,80,86,92,75,-6,9.75,2.25
67,73,80,85,80,78,-6,9.75,2.25
68,73,78,80,79,76,-6,9.75,2.25
66,73,79,80,79,78,-6,9.75,2.25
68,77,79,90,79,78,-6,9.75,2.25
68,78,79,90,80,80,-6,9.75,2.25
68,80,79,81,80,80,-6,9.75,2.25
68,81,80,87,80,80,-6,9.75,2.25
67,73,80,82,80,78,-6,9.75,2.25
67,81,77,82,89,78,-6,9.75,2.25
65,81,77,82,89,78,-6,9.75,2.25
66,81,77,87,89,78,-6,9.75,2.25
66,73,77,87,79,78,-6,9.75,2.25
68,73,79,87,91,76,-6,9.75,2.25
68,73,79,87,79,76,-6,9.75,2.25
68,79,79,88,79,77,-6,9.75,2.25
69,79,79,88,79,75,-6,9.75,2.25
67,73,79,84,90,75,-6,9.75,2.25
65,81,80,84,90,78,-6,9.75,2.25
65,81,80,84,78,80,-6,9.75,2.25
67,81,80,82,78,80,-6,9.75,2.25
67,78,78,82,79,80,-6,9.75,2.25
67,73,78,82,79,80,-6,9.75,2.25
67,77,78,82,79,79,-6,9.75,2.25
67,82,80,82,79,79,-6,9.75,2.25
67,74,80,82,79,79,-6,9.75,2.25
66,79,80,85,79,76,-6,9.75,2.25
65,79,80,85,80,78,-6,9.75,2.25
68,79,80,82,89,78,-6,9.75,2.25
68,73,80,83,87,78,-6,9.75,2.25
67,80,80,83,79,79,-6,9.75,2.25
68,73,79,83,79,78,-6,9.75,2.25
68,74,79,83,89,76,-6,9.75,2.25
68,78,79,86,89,77,-6,9.75,2.25
66,80,79,81,89,79,-6,9.75,2.25
67,80,78,81,89,79,-6,9.75,2.25
68,80,78,81,88,79,-6,9.75,2.25
67,82,78,81,88,79,-6,9.75,2.25
66,82,79,87,79,78,-6,9.75,2.25
66,79,79,87,80,78,-6,9.75,2.25
68,78,78,89,80,75,-6,9.75,2.25
70,73,78,89,80,79,-6,9.75,2.25
66,73,79,89,80,78,-6,9.75,2.25
64,79,79,85,79,77,-6,9.75,2.25
65,79,78,81,80,77,-6,9.75,2.25
65,79,79,82,79,76,-6,9.75,2.25
65,79,78,84,79,79,-6,9.75,2.25
66,74,79,84,79,79,-6,9.75,2.25
66,74,79,85,79,75,-6,9.75,2.25
68,74,78,85,79,75,-6,9.75,2.25
68,78,78,85,79,79,-6,9.75,2.25
67,76,78,86,79,75,-6,9.75,2.25
67,78,79,86,79,77,-6,9.75,2.25
66,74,78,84,79,77,-6,9.75,2.25
67,74,78,82,91,76,-6,9.75,2.25
68,73,79,82,80,76,-6,9.75,2.25
68,73,79,90,80,79,-6,9.75,2.25
67,77,81,91,87,79,-6,9.75,2.25
67,79,79,83,88,77,-6,9.75,2.25
69,79,79,89,88,77,-6,9.75,2.25
69,79,78,87,88,77,-6,9.75,2.25
66,79,78,87,89,75,-6,9.75,2.25
69,73,78,87,79,76,-6,9.75,2.25
69,73,78,83,79,76,-6,9.75,2.25
71,79,78,83,80,75,-6,9.75,2.25
71,79,79,83,80,80,-6,9.75,2.25
68,79,88,83,80,78,-6,9.75,2.25
66,73,79,85,78,77,-6,9.75,2.25
66,73,79,85,83,77,-6,9.75,2.25
66,73,79,81,81,75,-6,9.75,2.25
66,78,78,81,81,75,-6,9.75,2.25
66,78,81,87,88,82,-6,9.75,2.25
67,79,80,82,88,82,-6,9.75,2.25
67,79,79,88,88,82,-6,9.75,2.25
68,79,79,88,88,82,-6,9.75,2.25
65,81,79,87,88,82,-6,9.75,2.25
65,77,79,86,88,83,-6,9.75,2.25
68,77,78,91,81,83,-6,9.75,2.25
66,73,78,83,81,77,-6,9.75,2.25
66,81,79,87,80,79,-6,9.75,2.25
69,80,79,87,89,79,-6,9.75,2.25
66,80,79,83,82,85,-6,9.75,2.25
64,79,78,83,82,85,-6,9.75,2.25
65,79,77,86,91,80,-6,9.75,2.25
65,78,79,84,88,78,-6,9.75,2.25
69,81,76,83,89,76,-6,9.75,2.25
68,81,76,83,80,76,-6,9.75,2.25
68,80,76,92,89,76,-6,9.75,2.25
66,80,76,92,89,76,-6,9.75,2.25
65,77,76,82,80,81,-6,9.75,2.25
68,80,87,82,88,81,-6,9.75,2.25
68,73,87,85,88,77,-6,9.75,2.25
64,73,78,85,88,83,-6,9.75,2.25
64,74,88,85,79,76,-6,9.75,2.25
68,74,88,82,89,76,-6,9.75,2.25
67,79,89,82,89,76,-6,9.75,2.25
67,80,79,86,89,76,-6,9.75,2.25
69,78,79,83,89,76,-6,9.75,2.25
67,78,79,83,89,82,-6,9.75,2.25
69,72,85,82,89,79,-6,9.75,2.25
69,72,85,83,88,82,-6,9.75,2.25
67,78,85,83,79,77,-6,9.75,2.25
65,78,89,81,86,78,-6,9.75,2.25
66,76,80,89,79,78,-6,9.75,2.25
65,76,80,88,79,78,-6,9.75,2.25
65,76,80,88,79,77,-6,9.75,2.25
65,82,80,87,81,76,-6,9.75,2.25
68,72,80,88,81,76,-6,9.75,2.25
65,72,80,87,85,76,-6,9.75,2.25
68,78,80,87,89,76,-6,9.75,2.25
68,77,80,87,81,83,-6,9.75,2.25
68,77,80,88,80,79,-6,9.75,2.25
67,77,79,83,91,79,-6,9.75,2.25
67,77,78,83,79,82,-6,9.75,2.25
66,77,80,83,79,76,-6,9.75,2.25
65,77,81,83,79,80,-6,9.75,2.25
68,77,80,82,90,83,-6,9.75,2.25
67,79,80,82,79,78,-6,9.75,2.25
67,77,80,81,86,83,-6,9.75,2.25
68,77,80,88,86,83,-6,9.75,2.25
66,77,79,89,92,76,-6,9.75,2.25
66,73,80,89,80,78,-6,9.75,2.25
64,73,80,87,80,79,-6,9.75,2.25
64,79,81,81,84,78,-6,9.75,2.25
64,76,81,90,84,78,-6,9.75,2.25
65,76,79,90,84,77,-6,9.75,2.25
65,78,79,87,84,77,-6,9.75,2.25
65,77,80,85,84,77,-6,9.75,2.25
67,78,79,85,87,76,-6,9.75,2.25
67,73,79,89,88,81,-6,9.75,2.25
68,78,80,88,79,81,-6,9.75,2.25
66,77,79,83,79,79,-6,9.75,2.25
66,76,79,88,79,78,-6,9.75,2.25
65,79,80,89,89,77,-6,9.75,2.25
65,76,88,89,89,77,-6,9.75,2.25
65,78,79,89,88,77,-6,9.75,2.25
66,73,80,89,88,77,-6,9.75,2.25
66,79,80,89,88,76,-6,9.75,2.25
66,73,78,89,88,80,-6,9.75,2.25
66,80,81,83,88,77,-6,9.75,2.25
66,74,79,83,86,78,-6,9.75,2.25
70,78,79,84,78,80,-6,9.75,2.25
64,78,78,84,78,75,-6,9.75,2.25
64,81,78,84,78,78,-6,9.75,2.25
67,79,80,84,78,78,-6,9.75,2.25
68,79,90,84,89,78,-6,9.75,2.25
68,78,80,84,87,80,-6,9.75,2.25
63,73,81,83,79,80,-6,9.75,2.25
68,77,78,83,79,81,-6,9.75,2.25
65,77,78,83,88,81,-6,9.75,2.25
65,73,78,84,88,80,-6,9.75,2.25
65,73,80,84,78,80,-6,9.75,2.25
65,78,80,83,90,77,-6,9.75,2.25
65,78,80,90,91,77,-6,9.75,2.25
66,78,80,83,79,78,-6,9.75,2.25
66,78,81,83,79,78,-6,9.75,2.25
68,79,79,83,79,78,-6,9.75,2.25
69,79,81,83,78,81,-6,9.75,2.25
67,73,81,83,78,83,-6,9.75,2.25
67,73,92,83,88,80,-6,9.75,2.25
68,79,79,83,79,79,-6,9.75,2.25
68,73,77,83,78,77,-6,9.75,2.25
69,80,78,88,78,79,-6,9.75,2.25
69,79,78,88,78,76,-6,9.75,2.25
66,80,80,88,78,76,-6,9.75,2.25
67,80,80,88,90,76,-6,9.75,2.25
67,80,80,88,93,76,-6,9.75,2.25
65,79,79,88,93,76,-6,9.75,2.25
65,74,79,88,91,81,-6,9.75,2.25
69,79,79,85,88,80,-6,9.75,2.25
67,73,81,86,82,79,-6,9.75,2.25
68,73,81,90,81,80,-6,9.75,2.25
65,73,81,90,91,80,-6,9.75,2.25
66,79,78,84,91,80,-6,9.75,2.25
69,73,79,87,83,80,-6,9.75,2.25
69,73,80,87,89,79,-6,9.75,2.25
64,73,79,87,82,79,-6,9.75,2.25
67,78,77,87,82,78,-6,9.75,2.25
67,73,77,90,82,78,-6,9.75,2.25
66,73,78,90,87,78,-6,9.75,2.25
66,79,77,90,89,78,-6,9.75,2.25
66,78,80,90,89,75,-6,9.75,2.25
69,79,80,91,89,83,-6,9.75,2.25
68,77,80,91,89,79,-6,9.75,2.25
69,77,87,91,80,79,-6,9.75,2.25
65,77,88,91,79,75,-6,9.75,2.25
65,81,88,83,79,83,-6,9.75,2.25
65,79,84,88,78,82,-6,9.75,2.25
67,79,78,82,78,82,-6,9.75,2.25
67,79,78,82,78,77,-6,9.75,2.25
69,77,84,82,78,77,-6,9.75,2.25
66,77,84,82,78,78,-6,9.75,2.25
71,77,85,86,78,77,-6,9.75,2.25
71,79,85,89,93,80,-6,9.75,2.25
67,79,85,89,93,80,-6,9.75,2.25
67,79,79,90,92,76,-6,9.75,2.25
67,80,77,90,92,76,-6,9.75,2.25
68,78,77,86,92,77,-6,9.75,2.25
66,79,78,86,92,77,-6,9.75,2.25
66,79,78,86,79,84,-6,9.75,2.25
67,73,78,85,89,84,-6,9.75,2.25
67,73,82,84,89,78,-6,9.75,2.25
67,73,82,88,88,78,-6,9.75,2.25
67,79,80,91,88,78,-6,9.75,2.25
67,72,79,91,88,78,-6,9.75,2.25
67,72,82,91,78,78,-6,9.75,2.25
65,77,82,91,78,78,-6,9.75,2.25
66,77,82,84,79,77,-6,9.75,2.25
66,77,82,86,79,76,-6,9.75,2.25
66,80,82,86,86,76,-6,9.75,2.25
66,73,82,86,79,77,-6,9.75,2.25
67,73,80,85,79,78,-6,9.75,2.25
67,73,80,85,79,76,-6,9.75,2.25
67,73,80,90,83,76,-6,9.75,2.25
67,78,77,84,80,76,-6,9.75,2.25
68,78,78,89,80,76,-6,9.75,2.25
67,79,78,89,80,82,-6,9.75,2.25
69,79,80,82,80,82,-6,9.75,2.25
65,78,78,88,80,77,-6,9.75,2.25
65,78,79,88,79,77,-6,9.75,2.25
66,72,88,88,79,81,-6,9.75,2.25
67,77,79,82,78,84,-6,9.75,2.25
67,77,79,82,80,84,-6,9.75,2.25
67,76,79,86,85,84,-6,9.75,2.25
70,76,90,83,79,76,-6,9.75,2.25
67,80,90,83,81,81,-6,9.75,2.25
66,77,79,83,89,83,-6,9.75,2.25
68,73,77,83,92,83,-6,9.75,2.25
68,79,77,91,92,83,-6,9.75,2.25
65,79,77,83,90,77,-6,9.75,2.25
68,72,77,90,81,77,-6,9.75,2.25
66,79,77,90,81,77,-6,9.75,2.25
65,79,82,90,81,78,-6,9.75,2.25
67,80,80,85,81,78,-6,9.75,2.25
68,78,80,90,81,82,-6,9.75,2.25
68,79,80,90,81,77,-6,9.75,2.25
68,79,77,90,89,79,-6,9.75,2.25
67,73,77,84,89,79,-6,9.75,2.25
68,79,80,89,89,79,-6,9.75,2.25
67,79,82,89,89,79,-6,9.75,2.25
68,73,80,84,91,79,-6,9.75,2.25
68,79,80,85,82,80,-6,9.75,2.25
65,78,78,85,80,78,-6,9.75,2.25
67,78,79,85,81,76,-6,9.75,2.25
67,78,79,88,93,76,-6,9.75,2.25
68,78,80,82,93,76,-6,9.75,2.25
68,75,80,82,81,78,-6,9.75,2.25
66,73,77,86,81,78,-6,9.75,2.25
69,73,77,86,81,77,-6,9.75,2.25
68,78,77,87,81,80,-6,9.75,2.25
68,78,81,91,83,79,-6,9.75,2.25
72,78,73,86,82,81,-6,9.75,2.25
72,78,80,86,82,79,-6,9.75,2.25
65,78,78,83,82,79,-6,9.75,2.25
65,77,83,83,80,79,-6,9.75,2.25
65,80,77,88,80,76,-6,9.75,2.25
64,73,77,88,84,76,-6,9.75,2.25
67,73,77,86,84,76,-6,9.75,2.25
66,80,78,86,84,77,-6,9.75,2.25
66,79,78,84,79,77,-6,9.75,2.25
66,73,78,84,79,77,-6,9.75,2.25
65,78,80,84,85,77,-6,9.75,2.25
66,78,80,84,80,79,-6,9.75,2.25
66,77,78,88,80,78,-6,9.75,2.25
69,73,82,88,80,77,-6,9.75,2.25
65,73,78,88,80,78,-6,9.75,2.25
66,78,79,88,84,78,-6,9.75,2.25
66,79,79,88,84,78,-6,9.75,2.25
66,79,81,86,84,78,-6,9.75,2.25
69,79,79,83,78,79,-6,9.75,2.25
65,79,79,84,81,78,-6,9.75,2.25
66,79,79,87,84,78,-6,9.75,2.25
67,73,79,87,84,80,-6,9.75,2.25
67,73,79,87,84,78,-6,9.75,2.25
68,79,77,85,79,77,-6,9.75,2.25
68,80,78,85,79,79,-6,9.75,2.25
65,80,78,83,79,79,-6,9.75,2.25
67,80,85,85,79,79,-6,9.75,2.25
68,73,79,85,79,79,-6,9.75,2.25
68,73,79,83,79,79,-6,9.75,2.25
68,73,81,89,78,77,-6,9.75,2.25
67,78,84,91,78,78,-6,9.75,2.25
66,78,77,85,78,78,-6,9.75,2.25
71,73,77,83,79,80,-6,9.75,2.25
66,73,77,85,79,80,-6,9.75,2.25
69,71,75,85,79,83,-6,9.75,2.25
66,71,75,82,79,81,-6,9.75,2.25
76,76,79,82,79,89,-6,9.75,2.25
76,76,76,84,89,89,-6,9.75,2.25
71,78,79,84,77,81,-6,9.75,2.25
66,78,79,84,83,78,-6,9.75,2.25
66,79,84,86,83,76,-6,9.75,2.25
65,73,81,86,81,79,-6,9.75,2.25
67,76,87,86,81,76,-6,9.75,2.25
68,72,81,84,83,79,-6,9.75,2.25
68,72,82,87,83,79,-6,9.75,2.25
73,77,83,87,83,79,-6,9.75,2.25
75,74,78,83,84,79,-6,9.75,2.25
73,74,79,83,84,78,-6,9.75,2.25
67,72,80,83,85,81,-6,9.75,2.25
71,79,87,84,79,76,-6,9.75,2.25
61,200,89,81,82,82,-6,9.75,3.75
61,75,82,79,82,82,-6,9.75,3.75
59,75,81,79,82,83,-6,9.75,3.75
59,75,81,89,87,74,-6,9.75,3.75
60,71,80,81,86,77,-6,9.75,3.75
60,73,80,81,86,81,-6,9.75,3.75
59,73,78,81,88,82,-6,9.75,3.75
60,73,79,83,88,82,-6,9.75,3.75
60,71,90,81,82,81,-6,9.75,3.75
66,71,89,78,84,73,-6,9.75,3.75
66,73,80,79,84,73,-6,9.75,3.75
59,70,80,78,81,79,-6,9.75,3.75
59,73,86,78,88,79,-6,9.75,3.75
60,73,84,83,88,79,-6,9.75,3.75
61,71,80,77,88,74,-6,9.75,3.75
59,71,80,79,88,80,-6,9.75,3.75
60,73,81,78,87,76,-6,9.75,3.75
67,73,81,78,84,76,-6,9.75,3.75
61,71,81,79,84,78,-6,9.75,3.75
67,71,79,89,84,78,-6,9.75,3.75
67,71,77,89,90,78,-6,9.75,3.75
66,71,80,80,90,77,-6,9.75,3.75
66,73,79,87,84,80,-6,9.75,3.75
70,73,77,87,84,80,-6,9.75,3.75
70,74,77,82,84,82,-6,9.75,3.75
58,71,79,82,84,73,-6,9.75,3.75
66,71,79,82,88,81,-6,9.75,3.75
66,71,79,80,88,81,-6,9.75,3.75
66,71,81,88,89,81,-6,9.75,3.75
67,73,81,88,86,73,-6,9.75,3.75
68,73,81,83,86,73,-6,9.75,3.75
68,71,79,83,86,74,-6,9.75,3.75
68,71,80,82,86,74,-6,9.75,3.75
67,73,79,90,87,80,-6,9.75,3.75
59,71,79,90,87,73,-6,9.75,3.75
59,72,79,83,86,73,-6,9.75,3.75
60,71,79,80,86,73,-6,9.75,3.75
66,73,78,82,86,78,-6,9.75,3.75
66,73,79,82,83,78,-6,9.75,3.75
59,73,79,82,83,78,-6,9.75,3.75
59,73,79,82,83,80,-6,9.75,3.75
63,74,80,81,84,74,-6,9.75,3.75
60,74,88,89,84,74,-6,9.75,3.75
67,73,78,82,84,73,-6,9.75,3.75
67,73,78,82,86,79,-6,9.75,3.75
67,70,79,82,87,79,-6,9.75,3.75
67,72,79,82,84,79,-6,9.75,3.75
59,72,77,82,89,79,-6,9.75,3.75
60,70,77,82,89,78,-6,9.75,3.75
60,71,79,90,83,78,-6,9.75,3.75
58,74,79,82,88,74,-6,9.75,3.75
58,71,78,90,88,74,-6,9.75,3.75
67,71,87,90,88,82,-6,9.75,3.75
59,71,81,82,84,78,-6,9.75,3.75
59,72,81,82,84,73,-6,9.75,3.75
59,72,79,82,84,73,-6,9.75,3.75
61,73,79,82,84,81,-6,9.75,3.75
61,73,79,82,84,82,-6,9.75,3.75
59,71,85,82,91,78,-6,9.75,3.75
67,73,85,82,91,78,-6,9.75,3.75
60,73,87,80,88,73,-6,9.75,3.75
58,71,77,82,88,79,-6,9.75,3.75
61,74,79,82,85,81,-6,9.75,3.75
58,73,87,82,84,81,-6,9.75,3.75
60,73,78,80,84,81,-6,9.75,3.75
60,71,76,80,85,78,-6,9.75,3.75
59,71,79,87,85,79,-6,9.75,3.75
59,71,79,87,85,79,-6,9.75,3.75
59,71,79,80,87,74,-6,9.75,3.75
59,73,79,82,85,74,-6,9.75,3.75
59,73,86,89,85,73,-6,9.75,3.75
60,71,86,90,85,73,-6,9.75,3.75
60,71,79,90,86,73,-6,9.75,3.75
59,73,79,90,86,81,-6,9.75,3.75
61,73,81,79,88,80,-6,9.75,3.75
61,71,79,79,88,81,-6,9.75,3.75
62,73,77,79,87,74,-6,9.75,3.75
61,74,81,80,87,74,-6,9.75,3.75
66,74,87,79,88,74,-6,9.75,3.75
65,73,85,81,88,78,-6,9.75,3.75
62,73,85,81,88,78,-6,9.75,3.75
61,74,85,78,85,73,-6,9.75,3.75
67,74,85,78,85,73,-6,9.75,3.75
60,73,81,78,90,77,-6,9.75,3.75
66,73,81,82,83,83,-6,9.75,3.75
60,71,81,82,84,78,-6,9.75,3.75
60,71,79,88,89,78,-6,9.75,3.75
66,73,79,79,83,78,-6,9.75,3.75
66,73,79,79,89,78,-6,9.75,3.75
66,72,79,79,89,81,-6,9.75,3.75
66,71,86,79,89,73,-6,9.75,3.75
66,73,79,79,81,73,-6,9.75,3.75
67,73,79,79,81,73,-6,9.75,3.75
61,71,79,80,86,81,-6,9.75,3.75
61,71,79,80,81,81,-6,9.75,3.75
67,71,79,80,81,73,-6,9.75,3.75
67,71,79,79,81,77,-6,9.75,3.75
59,74,87,79,81,73,-6,9.75,3.75
59,72,77,83,82,73,-6,9.75,3.75
59,72,77,88,82,82,-6,9.75,3.75
61,72,77,79,82,81,-6,9.75,3.75
61,71,86,79,89,81,-6,9.75,3.75
65,71,79,79,88,74,-6,9.75,3.75
60,74,86,82,83,74,-6,9.75,3.75
60,74,82,82,83,73,-6,9.75,3.75
66,73,79,78,83,77,-6,9.75,3.75
59,74,79,78,83,78,-6,9.75,3.75
59,74,86,79,83,78,-6,9.75,3.75
58,74,80,79,86,78,-6,9.75,3.75
59,72,80,79,86,74,-6,9.75,3.75
59,73,77,81,86,80,-6,9.75,3.75
59,74,79,81,86,80,-6,9.75,3.75
60,73,80,89,87,80,-6,9.75,3.75
61,71,81,89,87,79,-6,9.75,3.75
59,71,79,89,87,79,-6,9.75,3.75
59,71,78,82,84,73,-6,9.75,3.75
67,73,80,79,86,78,-6,9.75,3.75
61,74,80,79,84,78,-6,9.75,3.75
61,73,78,79,84,73,-6,9.75,3.75
61,73,78,82,84,78,-6,9.75,3.75
61,73,81,82,84,73,-6,9.75,3.75
58,74,81,79,87,73,-6,9.75,3.75
58,74,86,87,87,73,-6,9.75,3.75
58,73,79,86,84,78,-6,9.75,3.75
59,73,80,86,84,79,-6,9.75,3.75
66,73,80,82,84,79,-6,9.75,3.75
61,74,89,79,84,79,-6,9.75,3.75
61,72,79,79,84,81,-6,9.75,3.75
58,72,77,79,84,81,-6,9.75,3.75
66,74,79,79,84,81,-6,9.75,3.75
66,71,80,79,87,78,-6,9.75,3.75
67,73,78,79,87,80,-6,9.75,3.75
67,73,78,82,83,80,-6,9.75,3.75
67,73,78,82,83,81,-6,9.75,3.75
67,71,78,82,83,81,-6,9.75,3.75
67,73,78,88,83,81,-6,9.75,3.75
59,73,78,88,83,80,-6,9.75,3.75
59,71,80,88,85,79,-6,9.75,3.75
61,71,80,80,85,81,-6,9.75,3.75
61,71,78,81,85,81,-6,9.75,3.75
61,73,79,87,85,81,-6,9.75,3.75
61,73,88,82,87,73,-6,9.75,3.75
61,71,88,82,84,73,-6,9.75,3.75
58,74,80,81,85,77,-6,9.75,3.75
59,74,78,80,85,77,-6,9.75,3.75
58,73,78,80,87,73,-6,9.75,3.75
61,73,78,81,87,79,-6,9.75,3.75
60,71,78,81,84,80,-6,9.75,3.75
59,73,80,80,84,80,-6,9.75,3.75
59,71,80,80,83,78,-6,9.75,3.75
58,71,87,79,83,79,-6,9.75,3.75
60,71,79,86,83,79,-6,9.75,3.75
60,73,79,86,83,79,-6,9.75,3.75
68,71,78,82,83,82,-6,9.75,3.75
59,72,80,79,83,82,-6,9.75,3.75
58,70,79,82,83,78,-6,9.75,3.75
60,71,84,82,83,79,-6,9.75,3.75
60,70,79,88,83,77,-6,9.75,3.75
58,70,85,89,85,73,-6,9.75,3.75
58,70,85,89,89,82,-6,9.75,3.75
58,73,80,89,87,73,-6,9.75,3.75
66,71,80,81,90,73,-6,9.75,3.75
58,71,80,81,90,73,-6,9.75,3.75
66,71,81,80,84,82,-6,9.75,3.75
66,71,79,80,84,82,-6,9.75,3.75
66,73,79,81,88,78,-6,9.75,3.75
60,73,87,81,88,78,-6,9.75,3.75
61,72,79,81,88,78,-6,9.75,3.75
61,73,85,81,88,78,-6,9.75,3.75
61,71,79,81,84,81,-6,9.75,3.75
61,74,79,80,90,78,-6,9.75,3.75
58,71,79,81,90,79,-6,9.75,3.75
58,71,79,81,90,79,-6,9.75,3.75
61,71,81,88,91,79,-6,9.75,3.75
66,73,79,88,91,79,-6,9.75,3.75
66,73,86,81,86,79,-6,9.75,3.75
66,73,86,81,86,78,-6,9.75,3.75
66,72,79,80,86,78,-6,9.75,3.75
59,72,81,80,82,78,-6,9.75,3.75
59,72,84,88,84,78,-6,9.75,3.75
59,71,84,81,84,78,-6,9.75,3.75
60,73,84,81,89,81,-6,9.75,3.75
60,73,84,81,89,73,-6,9.75,3.75
60,71,76,81,89,73,-6,9.75,3.75
66,73,76,81,84,73,-6,9.75,3.75
60,73,84,81,83,73,-6,9.75,3.75
60,73,79,81,83,79,-6,9.75,3.75
67,73,80,78,88,79,-6,9.75,3.75
67,70,80,88,88,79,-6,9.75,3.75
71,73,80,78,85,72,-6,9.75,3.75
61,71,80,78,85,72,-6,9.75,3.75
66,71,78,80,89,74,-6,9.75,3.75
67,71,78,80,89,73,-6,9.75,3.75
66,71,78,82,82,73,-6,9.75,3.75
66,71,79,82,82,73,-6,9.75,3.75
59,71,79,84,82,77,-6,9.75,3.75
