RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,xRegressionn,yRegression
75,78,86,78,85,76,-7,3.75,2.25
75,78,86,78,82,76,-7,3.75,2.25
75,83,86,75,79,76,-7,3.75,2.25
76,83,86,75,79,76,-7,3.75,2.25
76,78,85,75,79,77,-7,3.75,2.25
73,78,86,75,79,81,-7,3.75,2.25
73,80,88,79,79,81,-7,3.75,2.25
74,77,88,79,79,82,-7,3.75,2.25
74,77,86,76,79,82,-7,3.75,2.25
74,77,86,76,79,82,-7,3.75,2.25
74,77,86,76,81,70,-7,3.75,2.25
74,77,86,76,81,78,-7,3.75,2.25
73,77,86,76,81,78,-7,3.75,2.25
73,77,86,76,81,78,-7,3.75,2.25
78,77,86,76,79,73,-7,3.75,2.25
75,77,86,76,79,78,-7,3.75,2.25
76,77,86,79,84,81,-7,3.75,2.25
76,84,86,79,84,81,-7,3.75,2.25
76,76,86,77,74,73,-7,3.75,2.25
80,76,86,79,84,77,-7,3.75,2.25
74,76,87,76,85,77,-7,3.75,2.25
71,80,86,76,84,77,-7,3.75,2.25
71,80,89,75,75,71,-7,3.75,2.25
78,80,89,75,75,71,-7,3.75,2.25
83,80,89,76,85,77,-7,3.75,2.25
83,77,85,76,74,77,-7,3.75,2.25
74,77,84,76,74,77,-7,3.75,2.25
76,77,84,76,74,77,-7,3.75,2.25
77,80,87,80,76,78,-7,3.75,2.25
75,82,84,77,75,78,-7,3.75,2.25
75,82,84,77,75,78,-7,3.75,2.25
72,78,85,75,77,78,-7,3.75,2.25
72,78,85,75,75,78,-7,3.75,2.25
80,78,89,77,81,78,-7,3.75,2.25
80,85,89,77,77,78,-7,3.75,2.25
80,84,87,77,83,71,-7,3.75,2.25
80,84,87,82,83,71,-7,3.75,2.25
73,77,87,79,72,71,-7,3.75,2.25
73,77,87,79,72,81,-7,3.75,2.25
73,77,87,79,74,81,-7,3.75,2.25
74,79,87,77,74,78,-7,3.75,2.25
72,79,85,76,74,78,-7,3.75,2.25
76,79,85,78,77,78,-7,3.75,2.25
81,82,85,71,77,78,-7,3.75,2.25
81,79,84,77,75,71,-7,3.75,2.25
76,81,84,77,75,76,-7,3.75,2.25
77,81,84,75,75,80,-7,3.75,2.25
76,84,84,75,74,80,-7,3.75,2.25
78,76,84,76,80,80,-7,3.75,2.25
78,75,84,76,73,71,-7,3.75,2.25
80,77,84,76,73,82,-7,3.75,2.25
80,77,86,77,73,85,-7,3.75,2.25
78,78,86,77,79,74,-7,3.75,2.25
78,78,86,76,78,77,-7,3.75,2.25
77,80,86,76,78,70,-7,3.75,2.25
78,78,90,75,73,70,-7,3.75,2.25
73,78,90,75,78,82,-7,3.75,2.25
74,78,90,76,73,82,-7,3.75,2.25
73,85,87,76,73,78,-7,3.75,2.25
73,85,89,76,79,78,-7,3.75,2.25
73,85,85,76,73,85,-7,3.75,2.25
76,83,85,76,73,85,-7,3.75,2.25
76,76,85,76,73,85,-7,3.75,2.25
85,76,81,75,82,70,-7,3.75,2.25
75,76,81,75,73,75,-7,3.75,2.25
75,79,81,75,73,75,-7,3.75,2.25
76,79,87,77,78,75,-7,3.75,2.25
77,84,87,77,75,73,-7,3.75,2.25
74,84,87,77,74,73,-7,3.75,2.25
74,76,84,77,81,72,-7,3.75,2.25
74,82,84,77,81,72,-7,3.75,2.25
76,81,84,80,81,72,-7,3.75,2.25
74,76,89,80,81,77,-7,3.75,2.25
74,84,89,80,83,76,-7,3.75,2.25
74,81,89,76,80,71,-7,3.75,2.25
75,81,85,76,80,71,-7,3.75,2.25
75,81,85,76,75,71,-7,3.75,2.25
78,81,85,76,74,86,-7,3.75,2.25
78,76,86,75,74,77,-7,3.75,2.25
78,76,86,76,86,82,-7,3.75,2.25
80,76,86,76,86,88,-7,3.75,2.25
76,79,88,77,80,88,-7,3.75,2.25
73,79,88,77,80,77,-7,3.75,2.25
73,80,88,76,80,71,-7,3.75,2.25
74,80,88,76,80,71,-7,3.75,2.25
81,80,87,76,74,76,-7,3.75,2.25
81,80,88,79,74,71,-7,3.75,2.25
81,77,87,76,74,71,-7,3.75,2.25
77,85,87,79,83,71,-7,3.75,2.25
78,85,87,79,73,71,-7,3.75,2.25
77,85,87,75,74,71,-7,3.75,2.25
76,85,86,76,74,80,-7,3.75,2.25
76,76,88,77,74,80,-7,3.75,2.25
75,85,88,77,84,80,-7,3.75,2.25
75,81,88,77,84,90,-7,3.75,2.25
200,78,79,70,76,83,-7,3.75,3.75
72,75,81,65,79,83,-7,3.75,3.75
78,77,80,65,78,86,-7,3.75,3.75
78,79,79,69,87,86,-7,3.75,3.75
73,75,80,69,75,83,-7,3.75,3.75
72,75,80,69,79,83,-7,3.75,3.75
72,87,90,69,78,79,-7,3.75,3.75
73,75,79,69,78,79,-7,3.75,3.75
78,74,79,65,89,82,-7,3.75,3.75
73,74,83,69,75,81,-7,3.75,3.75
74,78,84,69,75,86,-7,3.75,3.75
71,86,81,65,92,85,-7,3.75,3.75
74,87,81,69,75,85,-7,3.75,3.75
74,90,81,69,88,80,-7,3.75,3.75
73,90,82,69,74,80,-7,3.75,3.75
77,78,81,69,75,84,-7,3.75,3.75
77,78,81,65,75,84,-7,3.75,3.75
74,78,85,70,86,86,-7,3.75,3.75
74,78,85,66,86,86,-7,3.75,3.75
74,78,90,68,80,84,-7,3.75,3.75
77,78,80,68,80,84,-7,3.75,3.75
72,78,80,68,80,84,-7,3.75,3.75
72,86,80,68,81,84,-7,3.75,3.75
72,86,80,68,81,84,-7,3.75,3.75
70,86,80,69,81,84,-7,3.75,3.75
79,86,85,73,81,75,-7,3.75,3.75
79,76,85,65,78,76,-7,3.75,3.75
72,76,85,65,78,76,-7,3.75,3.75
76,76,85,72,82,76,-7,3.75,3.75
72,79,85,72,82,76,-7,3.75,3.75
76,79,85,72,84,78,-7,3.75,3.75
72,75,85,72,82,77,-7,3.75,3.75
70,88,83,72,84,75,-7,3.75,3.75
70,75,90,72,84,75,-7,3.75,3.75
78,79,90,72,83,75,-7,3.75,3.75
78,79,84,66,83,76,-7,3.75,3.75
71,75,84,72,81,80,-7,3.75,3.75
78,89,84,72,83,75,-7,3.75,3.75
78,79,84,71,83,75,-7,3.75,3.75
77,79,84,71,83,75,-7,3.75,3.75
73,79,84,66,77,75,-7,3.75,3.75
73,79,84,72,76,81,-7,3.75,3.75
73,89,84,66,76,81,-7,3.75,3.75
76,89,84,72,82,81,-7,3.75,3.75
71,89,83,72,84,81,-7,3.75,3.75
76,78,84,72,84,76,-7,3.75,3.75
71,78,83,71,81,80,-7,3.75,3.75
73,90,83,72,81,75,-7,3.75,3.75
73,90,83,66,77,79,-7,3.75,3.75
80,79,89,66,77,76,-7,3.75,3.75
80,79,89,72,77,76,-7,3.75,3.75
72,91,89,72,77,76,-7,3.75,3.75
72,91,89,66,77,76,-7,3.75,3.75
72,75,83,66,82,80,-7,3.75,3.75
73,89,89,72,82,81,-7,3.75,3.75
78,75,84,66,76,78,-7,3.75,3.75
74,75,84,72,76,80,-7,3.75,3.75
73,89,84,72,84,78,-7,3.75,3.75
73,89,83,72,84,77,-7,3.75,3.75
75,78,83,72,83,75,-7,3.75,3.75
72,75,84,72,76,75,-7,3.75,3.75
78,75,84,72,81,75,-7,3.75,3.75
76,75,89,72,81,76,-7,3.75,3.75
76,78,89,72,82,75,-7,3.75,3.75
79,78,89,71,83,76,-7,3.75,3.75
72,88,84,71,76,75,-7,3.75,3.75
79,88,84,66,83,75,-7,3.75,3.75
79,79,84,66,83,76,-7,3.75,3.75
80,79,90,66,77,76,-7,3.75,3.75
80,79,90,71,77,79,-7,3.75,3.75
73,79,90,66,82,76,-7,3.75,3.75
72,80,83,72,84,76,-7,3.75,3.75
73,80,84,72,75,79,-7,3.75,3.75
71,80,84,65,75,76,-7,3.75,3.75
73,80,89,72,75,76,-7,3.75,3.75
77,80,81,71,75,73,-7,3.75,3.75
77,80,81,71,83,73,-7,3.75,3.75
80,80,81,71,83,77,-7,3.75,3.75
72,80,81,72,76,82,-7,3.75,3.75
80,80,87,73,77,75,-7,3.75,3.75
80,81,87,73,80,75,-7,3.75,3.75
77,75,87,72,78,80,-7,3.75,3.75
73,75,82,65,84,77,-7,3.75,3.75
78,82,86,72,76,80,-7,3.75,3.75
71,82,84,71,81,80,-7,3.75,3.75
73,80,83,66,82,80,-7,3.75,3.75
71,80,84,72,81,78,-7,3.75,3.75
73,80,84,72,81,78,-7,3.75,3.75
73,80,84,66,81,78,-7,3.75,3.75
73,77,83,71,76,78,-7,3.75,3.75
83,77,84,71,76,78,-7,3.75,3.75
71,77,84,65,82,76,-7,3.75,3.75
71,77,85,66,87,76,-7,3.75,3.75
71,80,85,66,87,77,-7,3.75,3.75
75,80,84,71,85,75,-7,3.75,3.75
75,80,84,71,85,75,-7,3.75,3.75
80,80,84,71,76,75,-7,3.75,3.75
80,75,82,72,76,75,-7,3.75,3.75
72,79,85,71,82,77,-7,3.75,3.75
72,79,85,72,84,77,-7,3.75,3.75
73,75,84,71,84,76,-7,3.75,3.75
73,75,84,71,82,76,-7,3.75,3.75
73,75,84,71,81,76,-7,3.75,3.75
75,75,84,66,76,76,-7,3.75,3.75
75,75,84,72,76,79,-7,3.75,3.75
75,75,84,72,83,79,-7,3.75,3.75
75,75,85,72,81,79,-7,3.75,3.75
72,75,85,72,82,75,-7,3.75,3.75
76,75,84,72,83,79,-7,3.75,3.75
71,79,84,65,83,76,-7,3.75,3.75
73,79,84,72,84,76,-7,3.75,3.75
77,79,85,71,76,75,-7,3.75,3.75
71,79,85,72,81,75,-7,3.75,3.75
76,74,85,72,84,75,-7,3.75,3.75
76,75,83,72,82,75,-7,3.75,3.75
76,75,84,72,82,79,-7,3.75,3.75
77,75,85,72,82,79,-7,3.75,3.75
77,75,85,72,82,76,-7,3.75,3.75
72,75,85,71,82,76,-7,3.75,3.75
72,79,84,71,82,76,-7,3.75,3.75
80,79,84,72,82,76,-7,3.75,3.75
80,76,84,72,82,76,-7,3.75,3.75
73,74,84,72,80,76,-7,3.75,3.75
72,79,84,72,76,75,-7,3.75,3.75
76,74,84,72,76,77,-7,3.75,3.75
76,74,84,71,76,77,-7,3.75,3.75
81,80,83,66,83,76,-7,3.75,3.75
80,80,83,66,83,76,-7,3.75,3.75
80,80,83,66,83,76,-7,3.75,3.75
80,80,83,72,83,75,-7,3.75,3.75
75,75,83,72,76,75,-7,3.75,3.75
75,75,84,66,77,75,-7,3.75,3.75
75,75,84,66,82,75,-7,3.75,3.75
75,75,84,66,82,75,-7,3.75,3.75
75,75,84,72,82,75,-7,3.75,3.75
75,76,84,72,76,75,-7,3.75,3.75
77,88,84,66,76,75,-7,3.75,3.75
71,88,84,66,83,77,-7,3.75,3.75
71,75,84,66,83,79,-7,3.75,3.75
79,80,84,66,83,75,-7,3.75,3.75
79,80,84,72,83,80,-7,3.75,3.75
79,75,84,72,76,80,-7,3.75,3.75
71,79,84,72,82,75,-7,3.75,3.75
76,80,84,72,82,76,-7,3.75,3.75
71,80,84,72,82,74,-7,3.75,3.75
79,80,84,72,82,74,-7,3.75,3.75
79,79,84,72,76,75,-7,3.75,3.75
79,88,84,72,83,75,-7,3.75,3.75
79,88,84,72,83,75,-7,3.75,3.75
78,88,84,72,77,76,-7,3.75,3.75
70,88,83,72,76,75,-7,3.75,3.75
78,89,83,65,76,77,-7,3.75,3.75
78,75,82,65,82,76,-7,3.75,3.75
71,75,84,65,83,76,-7,3.75,3.75
71,75,83,72,76,76,-7,3.75,3.75
72,75,83,72,76,81,-7,3.75,3.75
72,79,83,72,76,75,-7,3.75,3.75
71,87,83,72,75,80,-7,3.75,3.75
71,87,83,72,75,81,-7,3.75,3.75
80,87,84,66,82,77,-7,3.75,3.75
77,87,83,72,76,76,-7,3.75,3.75
77,88,83,72,76,76,-7,3.75,3.75
77,88,84,72,76,76,-7,3.75,3.75
75,79,84,72,76,78,-7,3.75,3.75
76,79,84,66,84,76,-7,3.75,3.75
81,79,85,65,81,76,-7,3.75,3.75
74,75,84,65,81,83,-7,3.75,3.75
88,74,83,65,76,83,-7,3.75,3.75
79,74,83,72,76,83,-7,3.75,3.75
79,79,83,72,82,83,-7,3.75,3.75
79,79,83,72,77,83,-7,3.75,3.75
81,76,84,72,82,76,-7,3.75,3.75
81,76,84,72,82,75,-7,3.75,3.75
81,88,84,72,82,75,-7,3.75,3.75
76,75,84,72,82,80,-7,3.75,3.75
74,75,84,72,82,80,-7,3.75,3.75
74,75,84,66,81,74,-7,3.75,3.75
74,75,84,72,76,74,-7,3.75,3.75
71,79,84,72,83,76,-7,3.75,3.75
71,79,84,72,83,76,-7,3.75,3.75
79,75,84,72,76,76,-7,3.75,3.75
79,75,84,72,84,76,-7,3.75,3.75
70,75,84,65,76,76,-7,3.75,3.75
70,75,84,65,76,80,-7,3.75,3.75
72,78,84,72,75,75,-7,3.75,3.75
72,78,84,72,76,75,-7,3.75,3.75
72,78,84,65,76,74,-7,3.75,3.75
72,78,84,72,76,74,-7,3.75,3.75
75,88,84,72,83,77,-7,3.75,3.75
75,74,84,72,82,77,-7,3.75,3.75
73,74,84,65,76,78,-7,3.75,3.75
72,75,84,65,76,76,-7,3.75,3.75
72,74,84,65,76,78,-7,3.75,3.75
74,78,84,65,82,78,-7,3.75,3.75
72,88,84,65,82,78,-7,3.75,3.75
73,80,84,65,82,79,-7,3.75,3.75
73,75,84,65,76,76,-7,3.75,3.75
78,79,83,65,76,82,-7,3.75,3.75
77,79,83,72,76,78,-7,3.75,3.75
73,79,83,72,76,74,-7,3.75,3.75
71,79,84,71,76,76,-7,3.75,3.75
75,79,84,71,81,78,-7,3.75,3.75
72,75,84,71,76,78,-7,3.75,3.75
75,75,84,66,76,76,-7,3.75,3.75
75,75,84,66,82,79,-7,3.75,3.75
75,75,83,66,81,75,-7,3.75,3.75
71,75,83,72,81,78,-7,3.75,3.75
71,75,83,72,77,75,-7,3.75,3.75
70,87,83,72,83,75,-7,3.75,3.75
78,79,90,66,76,84,-7,3.75,3.75
71,75,90,66,76,75,-7,3.75,3.75
78,75,90,72,76,79,-7,3.75,3.75
73,75,90,66,77,75,-7,3.75,3.75
74,75,84,66,77,75,-7,3.75,3.75
70,75,84,72,83,75,-7,3.75,3.75
72,75,84,72,81,75,-7,3.75,3.75
77,75,84,72,76,77,-7,3.75,3.75
77,75,84,72,82,75,-7,3.75,3.75
77,75,84,72,82,75,-7,3.75,3.75
77,75,84,72,82,75,-7,3.75,3.75
73,75,84,66,82,76,-7,3.75,3.75
79,75,84,66,81,76,-7,3.75,3.75
79,75,84,72,84,75,-7,3.75,3.75
79,90,84,72,84,75,-7,3.75,3.75
79,75,84,71,78,75,-7,3.75,3.75
75,75,84,71,78,75,-7,3.75,3.75
76,75,84,72,85,76,-7,3.75,3.75
74,75,84,66,82,76,-7,3.75,3.75
78,74,84,66,82,79,-7,3.75,3.75
81,80,83,66,82,79,-7,3.75,3.75
81,80,88,66,82,79,-7,3.75,3.75
77,80,90,72,76,79,-7,3.75,3.75
77,73,85,65,82,75,-7,3.75,3.75
73,73,84,65,82,78,-7,3.75,3.75
71,75,88,72,82,81,-7,3.75,3.75
74,75,88,72,75,75,-7,3.75,3.75
79,74,84,66,75,75,-7,3.75,3.75
76,87,87,66,85,77,-7,3.75,3.75
73,87,87,66,81,83,-7,3.75,3.75
73,87,83,72,81,76,-7,3.75,3.75
71,79,86,65,81,77,-7,3.75,3.75
71,75,86,65,74,77,-7,3.75,3.75
78,75,88,65,74,75,-7,3.75,3.75
78,78,84,72,74,75,-7,3.75,3.75
75,78,90,72,75,75,-7,3.75,3.75
72,74,86,72,74,79,-7,3.75,3.75
72,74,86,66,74,76,-7,3.75,3.75
72,74,86,66,76,76,-7,3.75,3.75
77,74,84,66,76,76,-7,3.75,3.75
70,86,84,66,83,84,-7,3.75,3.75
70,79,83,66,82,84,-7,3.75,3.75
74,79,83,72,77,75,-7,3.75,3.75
74,79,83,72,85,75,-7,3.75,3.75
70,90,84,72,85,76,-7,3.75,3.75
70,90,85,72,87,79,-7,3.75,3.75
72,90,85,72,87,75,-7,3.75,3.75
72,79,85,66,83,75,-7,3.75,3.75
72,75,85,65,83,75,-7,3.75,3.75
78,74,86,65,84,80,-7,3.75,3.75
78,74,90,66,84,80,-7,3.75,3.75
80,74,90,65,76,80,-7,3.75,3.75
76,79,83,72,77,79,-7,3.75,3.75
76,79,83,72,77,79,-7,3.75,3.75
76,79,83,72,76,76,-7,3.75,3.75
79,75,83,72,82,75,-7,3.75,3.75
77,75,84,66,76,77,-7,3.75,3.75
79,75,83,72,76,77,-7,3.75,3.75
75,74,84,64,81,77,-7,3.75,3.75
78,80,84,72,76,75,-7,3.75,3.75
79,74,84,72,83,79,-7,3.75,3.75
79,75,84,72,83,80,-7,3.75,3.75
70,75,84,72,83,80,-7,3.75,3.75
72,79,84,72,78,81,-7,3.75,3.75
75,79,84,71,84,76,-7,3.75,3.75
72,75,83,71,84,76,-7,3.75,3.75
72,75,84,71,82,76,-7,3.75,3.75
78,79,84,71,76,78,-7,3.75,3.75
74,79,84,71,83,81,-7,3.75,3.75
74,75,84,71,83,78,-7,3.75,3.75
71,79,84,71,83,84,-7,3.75,3.75
75,78,84,72,75,84,-7,3.75,3.75
75,78,84,72,82,76,-7,3.75,3.75
71,78,86,65,75,76,-7,3.75,3.75
71,88,86,66,74,77,-7,3.75,3.75
71,79,86,66,81,75,-7,3.75,3.75
71,79,86,71,81,75,-7,3.75,3.75
77,79,86,73,82,75,-7,3.75,3.75
74,79,86,65,87,83,-7,3.75,3.75
74,81,83,71,81,83,-7,3.75,3.75
71,81,82,71,81,76,-7,3.75,3.75
73,83,88,69,81,77,-7,3.75,3.75
73,83,88,72,83,77,-7,3.75,3.75
74,83,90,72,83,78,-7,3.75,3.75
74,83,82,73,83,78,-7,3.75,3.75
72,78,82,73,77,78,-7,3.75,3.75
75,78,82,73,85,80,-7,3.75,3.75
75,78,82,73,85,79,-7,3.75,3.75
75,78,82,75,85,76,-7,3.75,3.75
75,81,82,71,75,76,-7,3.75,3.75
75,80,82,71,74,76,-7,3.75,3.75
70,75,82,72,74,79,-7,3.75,3.75
73,80,82,72,74,79,-7,3.75,3.75
73,75,86,66,85,75,-7,3.75,3.75
70,79,86,72,85,75,-7,3.75,3.75
